"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
625,4222,4222,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Perkamentstr.","Perkamentstraat","r. du parchemin","Rue du parchemin","van burgstr. tot de lei.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
626,4223,4223,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peterceliestraat","Peterceliestraat","rue du persil","Rue du persil","van boomstraat tot brugschensteenweg.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
627,4224,4224,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Petroleumstraat","Petroleumstraat","rue du pétrole","Rue du pétrole","van toekomststraat tot scheldeboulevard",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
628,4225,4445,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pharaïldeplaats","Pharaïldeplaats","rue du pétrole","Rue du pétrole","ziet veerleplaats.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
629,4226,4226,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Phoenixstraat, buiten de brugschepoort","Phoenixstraat, buiten de brugschepoort","rue du phénix, faub. de Bruges","Rue du phénix, faubourg de Bruges","van leikaai tot brugschen steenweg.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
630,4227,4227,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plataanstraat","Plataanstraat","rue du platane","Rue du platane","van plezantevest tot gasmeterlaan.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
631,4228,4228,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plateaustraat","Plateaustraat","rue Plateau","Rue Plateau","van nederkouter tot Sint Pietersnieuwstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
632,4229,4229,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plattensteeger","Plattensteeger",,,"maakt deel van s. salvatorstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
633,4230,3702,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plaisanceboulevard","Plaisanceboulevard",,,"ziet boulevard van plaisance.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
634,4231,3702,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plezantevest","Plezantevest","rempart de plaisance","Rempart de plaisance","ziet boulevard van plaisance.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
635,4232,4232,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ploegstraat","Ploegstraat","rue de la charrue","Rue de la charrue","van den meulesteedschen steenweg tusschen 160 en 162 tot ijzeren weg.","HM 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
636,4233,4233,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plottersgracht","Plottersgracht","fossé des corroyeurs","Fossé des corroyeurs","van hertogstraat tot roodekoningstraat.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
637,4234,4234,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pluimstraat","Pluimstraat","rue de la plume","Rue de la plume","van tinnenpotstraat tot korte zilverstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
638,4235,4235,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poel","Poel","place du marais","Place du marais","v. drapstraat tot hoogstr.",2,"2|3","1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
639,4236,3975,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poelmanstraat","Poelmanstraat","rue Poelman","Rue Poelman","ziet kleine statiestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
640,4237,4237,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pollepelstraat","Pollepelstraat","rue de la cuiller","Rue de la cuiller","van savaanstraat tot bagattenstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
641,4238,4238,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pontstraat","Pontstraat","rue du ponton","Rue du ponton","Gentbrugge, van posthoornstraat Gentbrugge tot de schelde.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
642,4239,4239,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Populierstraat","Populierstraat","rue du peuplier","Rue du peuplier","van boulevard van plaisance tot gasmeterlaan.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
643,4240,4039,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraatje","Posthoornstraatje",,,"ziet kromsteeg.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
644,4241,4241,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","Posthoornstraat","rue du cornet de poste","Rue du cornet de poste","Ledeberg, van brusselschen steenweg tot brusselschen steenweg Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
645,4242,4242,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","Posthoornstraat","rue du cornet de poste","Rue du cornet de poste","Gentbrugge van posthoornstraat Ledeberg tot kerkstraat Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
646,4243,3957,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pouillemarkt","Pouillemarkt","marché aux poulets","Marché aux poulets","ziet kiekenmarkt.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
647,4244,4244,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenlei","Predikheerenlei","quai des dominicains","Quai des dominicains","van graslei tot hoornstraat.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
648,4245,4245,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenstraat","Predikheerenstraat","rue des dominicains","Rue des dominicains","van predikheerenbrug tot onderbergen.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
649,4246,4246,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstr.","Priestersstraat","r. des prêtres","Rue des prêtres","v. s. salvatorstr. tot dok.","H 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
650,4247,4247,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstraat","Priestersstraat","rue des prêtres","Rue des prêtres","Gentbrugge, van hofstraat tot heidestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
651,4248,4248,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenhof","Prinsenhof","cour du prince","Cour du prince","v. groot gewat tot rabotweg.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
651,4621,4621,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","2e prinsenhofzakstraat of hofsteeg","2e prinsenhofzakstraat|Hofsteeg","impasse de la cour","Impasse de la cour","in ’t prinsenhof, straat zonder einde.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
652,4249,4249,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenplaats","Prinsenplaats","place du prince","Place du prince","van prinsenhof tot korte zilverstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
653,4250,4250,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenstraat","Prinsenstraat","rue du prince","Rue du prince","van het prinsenhof tot de rabotstraat (voortijds de 1e prinsenhofzaksteeg).",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
654,4251,4251,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prooststraat","Prooststraat","rue du prévôt","Rue du prévôt","van s. machariusstraat tot kazemattenstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
655,4252,4252,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Proveniersstraat","Proveniersstraat","rue des prébendiers","Rue des prébendiers","van begijnhofplaats tot begijnenstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
656,4253,4253,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Puinstraat","Puinstraat","rue des ruines","Rue des ruines","van boulevard Lousbergs tot ossenstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
657,4254,258,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotdreef","Rabotdreef","avenue du rabot","Avenue du rabot","van De Smetstraat tot turfstraat.","H 6",3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
658,4255,4255,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotstraat","Rabotstraat","rue du rabot","Rue du rabot","van begijnendries tot begijnhofboulevard.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1267/full/full/0/native.jpg"
659,4256,4256,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotweg","Rabotweg","passage de rabot","Passage de rabot","van prinsenhof tot begijnhofboulevard.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1269/full/full/0/native.jpg"
