"presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
5218,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Paardestraat","rue du cheval","van schaapstr. tot puinstr.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=685&xywh=-638%2C-1%2C4524%2C2740"
5219,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pacificatiestraat","rue de la pacification","Ledeberg, van de vooruitgangplaats tot driesstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=685&xywh=-638%2C-1%2C4524%2C2740"
5220,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Paddenhoek","rue de la crapaudière","van kalanderberg tot voldersstraat.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=685&xywh=-638%2C-1%2C4524%2C2740"
5221,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Palingshuizen, buiten de brugschepoort","maisons aux anguilles, faubourg de Bruges","van eliseesche-velden tot Mariakerke.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=685&xywh=-638%2C-1%2C4524%2C2740"
5222,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Palingstraat","rue aux anguilles","van fabriekplaats tot korte schipgracht.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=685&xywh=-638%2C-1%2C4524%2C2740"
5223,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pannestraat","rue de la tuile","van de eliseeschevelden tot gasmeterstraat.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5224,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Papegaaistraat","rue du perroquet","van annonciadenstr. tot galgenbergstraat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5225,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Papegaaistraatje",,"ziet kleine onderstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5226,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Papegaaistraatje","rue du perroquet","s. Amandsberg, van antwerpschen steenweg tot dendermondscheweg, overkant van de Oostakkerstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5227,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Papenstraat",,"ziet priestersstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5228,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Paradijszak","impasse du paradis","in de donkersteeg, zonder einde.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5229,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Parkplaats","place du parc","van parklaan tot kortrijksche steenweg.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5230,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Parklaan","boulevard du parc","van parkplaats tot aan het park.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5231,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Parkstraat","rue du parc","van nieuw begijnhofstraat tot oostakkerstraat.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5232,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Parijsberg","montagne de Paris","in de lammerstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5233,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Patijntjestraat","rue du patin","van de meerschstraat tot snepbrug, s. Pieters-Aigem.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5234,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pauwstraat","rue du paon","de kromme straat tusschen het uiteinde van haanstr. en meulesteedschensteenw.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5235,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peerstraat","r. de la poire","v. appelstraat tot nettestraat.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5236,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pekelharing","rue du hareng-pec","v. lindenlei tot ijperstr.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5237,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pelikaanstraat","r. du pélican","v. belgradestr. tot aabeelstr.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5238,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pensmarkt","marché aux tripes","van groenselmarkt tot hooiaard.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5239,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Penssteeg","impasse aux tripes","op de hoogstraat, zonder einde.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5240,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pensstraat","rue aux tripes","van koornlei tot drapstraat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5241,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peperstraat","rue du poivre","van hoogstraat tot burgstr.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5242,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Perkamentstr.","r. du parchemin","van burgstr. tot de lei.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5243,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peterceliestraat","rue du persil","van boomstraat tot brugschensteenweg.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5244,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Petroleumstraat","rue du pétrole","van toekomststraat tot scheldeboulevard.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5245,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pharaïldeplaats",,"ziet veerleplaats.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5246,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Phoenixstraat, buiten de brugschepoort","rue du phénix, faub. de Bruges","van leikaai tot brugschen steenweg.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5247,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plataanstraat","rue du platane","van plezantevest tot gasmeterlaan.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5248,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plateaustraat",,"ziet Jozef Plateaustraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5249,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plattensteeger",,"maakt deel van s. salvatorstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5250,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plezantevest","rempart de plaisance","van begijnhofboulevard tot nijverheidsplaats.","H 6",,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5251,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ploegstraat","rue de la charrue","van den meulesteedschen steenweg tusschen 160 en 162 tot ijzeren weg.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5252,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plottersgracht","fossé des corroyeurs","van hertogstraat tot roodekoningstraat.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5253,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pluimstraat","rue de la plume","van tinnenpotstraat tot korte zilverstraat.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5254,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poel","place du marais","v. drapstraat tot hoogstr.",2,"2 en 3","1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5255,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poelmanstraat",,"ziet kleine statiestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5256,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pollepelstraat","rue de la cuiller","van savaanstraat tot bagattenstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5257,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pontstraat","rue du ponton","Gentbrugge, van posthoornstraat Gentbrugge tot scheldekant.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5258,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Populierstraat","rue du peuplier","van plezantevest tot gasmeterlaan.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5259,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","rue du cornet de poste","van Catalognestraat tot voldersstraat.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5260,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","rue du cornet de poste","Ledeberg, van brusselschen steenweg tot verder op denzelfden weg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5261,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","rue du cornet de poste","Gentbrugge van posthoornstraat Ledeberg tot kerkstraat Gentbrugge.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5262,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pouillemarkt","marché aux poulets","ziet kiekenmarkt.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5263,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenlei","quai des dominicains","van graslei tot hoornstraat.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5264,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenstraat","rue des dominicains","van predikheerenbrug tot onderbergen.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5265,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstr.","r. des prêtres","v. s. salvatorstr. tot dok.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
5266,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstraat","rue des prêtres","Gentbrugge, van hofstraat tot heidestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=686&xywh=-638%2C-1%2C4524%2C2740"
